time,android.sensor.accelerometer#mean,android.sensor.accelerometer#std,android.sensor.game_rotation_vector#mean,android.sensor.game_rotation_vector#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#std,android.sensor.gyroscope_uncalibrated#mean,android.sensor.gyroscope_uncalibrated#std,android.sensor.linear_acceleration#mean,android.sensor.linear_acceleration#std,android.sensor.orientation#mean,android.sensor.orientation#std,android.sensor.rotation_vector#mean,android.sensor.rotation_vector#std,sound#mean,sound#std,speed#mean,speed#std,target
101,9.433959242,0.455262091,0.711719521,0.00335818,0.12176346,0.057570185,0.094948612,0.04908548,0.131700517,0.086607986,253.6379335,122.5489798,0.714311646,0.009148024,89.75887945,0.053983701,0,0,Bus
85,9.772447029,0.098138461,0.174430251,0.002418943,0.059960488,0.030560461,0.065066406,0.023886503,0.203497182,0.29252494,23.75160278,0.106720065,0.199332073,0.00769523,84.56441298,6.083083391,0,0,Train
18,10.35019091,0.335490343,0,0,0.086124533,0.018554274,0,0,0.933332056,0.142769639,277.8276312,34.40915945,0.999587819,0.000516194,68.14604476,0.843263157,0,0,Train
114,9.647752528,1.000423362,0.769450071,0.003336226,0.024764196,0.012238654,0.035660186,0.019421635,0.71405624,0.29012293,41.05960835,0.454948782,0.355693605,0.003446787,0,0,32.5,0,Car
251,9.743784036,0.044865885,0.578281223,3.49E-05,0.007640298,0.00444078,0.043742942,0.00746388,0.071315521,0.164452313,82.69813951,4.943301281,0.650713288,0.000212058,71.64354075,0.401437688,0,0,Train
38,9.913950613,0.623376293,0,0,0,0,0,0,0,0,0,0,0,0,73.66994635,2.564784891,15.75,0.353553391,Car
372,9.83424753,0.255058727,0.94192646,0.00298288,0.112681162,0.085891721,0.082099713,0.038131505,0.080982159,0.405008194,287.9687748,0.356218207,0.640923769,0.003601076,89.7569024,26.50721357,0,0,Train
131,9.585065615,0.023233418,0.967535656,0.00083106,0.016239408,0.011679283,0.039430136,0.009218867,0.033681884,0.012315596,198.3525872,3.382144048,0.928615845,0.001900993,86.04445333,0.186592981,0,0,Bus
158,9.803261782,0.045954958,0.39519065,0.001245197,0.011571807,0.006006279,0.06392951,0.003178082,0.391467368,0.028317278,296.6044149,0.262245509,0.611963583,0.002966999,51.36403448,3.785909093,0,0,Still
261,10.16853397,0.022555374,0.990798303,0.000121742,0.010971204,0.006507033,0.036305562,0.004733104,0.040525956,0.034377919,227.8654146,0.073897253,0.991529052,6.81E-05,77.86303783,1.981853289,0,0,Train
151,10.0069728,0.353491902,0.99992526,2.06E-05,0.041455879,0.023755898,0.037896148,0.014767061,0.59168708,0.224879504,306.1547219,19.26711724,0.99998759,0.001850109,86.65644171,0.191013358,14.999166,0.628594594,Car
12,9.985170654,2.058376982,0.09109317,0.032851084,0.188491717,0.107342231,0.145550101,0.02831265,2.838567886,0.735139141,258.4768672,8.12761506,0.743978227,0.008016702,0,0,0,0,Car
61,9.688840613,0.131233543,0.912631117,0.011514828,0.141044131,0.123738638,0.323697109,0.271344852,0.65089107,0.731406768,365.6931046,0.102804416,0.966913269,0.009359071,89.76904004,0.009790997,0,0,Bus
94,9.595683102,0.270645762,0.19958783,0.000693935,0.013958923,0.008513958,0.041881088,0.011418193,0.261475428,0.069693994,160.0934449,0.052694168,0.983837606,0.003160355,89.70818153,0.028259793,0,0,Train
16,9.892685278,1.684884454,0.499363736,0.001118139,0.057350151,0.039208734,0.077318618,0.018740534,0.653621312,1.035658592,255.8467205,4.314269746,0.795215765,0.032802325,0,0,4.2141657,0,Car
196,9.610874149,0.151636389,0.605389196,0.000397214,0.017835889,0.007723596,0.030523439,0.016547359,0.111608069,0.218545138,182.8990014,0.200339303,0.999629378,3.06E-05,89.78819989,0.017991376,0,0,Train
29,9.523654694,0.359871861,0.905487529,0.045444142,0.21068142,0.081365915,0.274862376,0.101970515,0.614243885,0.216038355,132.165891,22.56182997,0.778867592,0.084202336,89.78200574,0.010171437,9.5,0,Bus
50,10.25571419,0.911747991,0.939313956,0.005421713,0.15862046,0.089059051,0.20385904,0.142794123,0.868971395,0.481693626,242.782824,0.173963467,0.899886483,0.001354085,75.34014728,0,0,0,Bus
53,9.840051609,0.773473417,0.999906781,9.51E-06,0.031155145,0.021969094,0.031201106,0.016213886,0.274962529,0.048280473,183.0345416,1.151050705,0.999285278,1.93E-05,79.96257014,0.318176717,21.705738,0.143911786,Train
108,12.14508347,5.435612623,0.802227502,0.006721445,1.620609904,0.865449891,2.411171802,1.148985564,5.972708854,0.268026516,93.97541846,12.47188533,0.718888598,0.079075064,89.77242426,0,1.5,0,Walking
119,9.508814035,0.397354518,0,0,0,0,0,0,0,0,0,0,0,0,45.39025888,4.829448176,0,0,Still
222,9.840774931,0.156782663,0.75235686,0.000547934,0.068061497,0.033184758,0.069123422,0.004292702,0.079190966,0.037438307,110.0113235,0.358287048,0.802096968,0.000518572,74.90228867,1.028238182,0,0,Train
40,10.27179498,3.123691939,0,0,0,0,0,0,0,0,0,0,0,0,78.36270452,0.743295193,2.1360009,0,Walking
230,9.601704195,0.021239436,0.773383602,1.57E-05,0.007404618,0.003265502,0.03326465,0.00312441,0.022678329,0.011159982,182.8498606,0.022595923,0.99966224,8.14E-06,78.52479042,0.002204433,0,0,Train
5,9.845444054,0.030794914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Still
79,10.00298496,0.450535189,0,0,0,0,0,0,0,0,0,0,0,0,80.38814216,6.09485946,0,0.883883476,Bus
21,9.862203189,0.016527863,0.165272146,2.53E-05,0.001972412,0.000950545,0.01474549,0.000863923,0.054554859,0.014174409,244.2627001,0.194170441,0.848462189,0.001834019,0,0,0,0,Still
163,9.879379308,0.237134763,0.904915162,0.001627739,0.043293175,0.027234578,0.079730855,0.033737663,0.075765843,0.125176546,169.7671542,1.194668073,0.948179221,0.000887502,89.25933402,0.006597048,0,0,Train
11,9.24347765,0.050107803,0.993832314,0.000457244,0.013800668,0.00595123,0.013703382,0.00678825,0.542947655,0.056969437,149.8965603,0.164988778,0.959100256,0.001024081,0,0,0,0,Bus
23,9.695111559,3.418866688,0,0,0,0,0,0,4.520724147,1.704984725,103.6596063,5.725767219,0,0,0,0,0,0,Walking
79,9.959840935,0.502835199,0.531844718,0.000747969,0.022243389,0.01073371,0.034901151,0.012283164,0.923509408,0.484372517,345.1328416,1.347598591,0.318870194,0.006298027,89.77721632,0.012924567,30.25,0,Car
83,9.776820847,0.433292222,0.992676948,0.000805918,0.037596758,0.001394465,0.055912753,0.000368095,0.46363442,0.502588364,332.7230475,2.958357748,0.357209756,0.011096534,58.16980629,14.73894755,0,0,Still
83,9.660887383,1.006141655,0.729804543,0.015238852,0.282326335,0.194236265,0.2820499,0.136981929,0.977139455,0.569295743,152.9364417,21.71506409,0.998463661,0.000566557,89.75859704,0.009790997,0.75,0,Bus
238,9.873392008,0.292411732,0.812232613,0.009446989,0.131550366,0.254687369,0.204645263,0.180123552,0.077776151,0.074845771,186.0607544,1.913094582,0.999047278,0.000662834,54.61852541,11.7962113,0,0,Still
17,9.714062233,0.157607587,0.751009269,0.020705202,0.130390804,0.100890931,0.152178542,0.106311039,0.296400136,0.146946338,170.0352638,1.958190099,0.994560855,0.002594556,89.76819378,0.014563849,0,0,Bus
76,10.20367172,0.008218313,0.996477429,6.39E-05,0.006466986,0.002985158,0.033844734,0.008002348,0.026973967,0.007941947,227.4445993,0.100840258,0.99502743,7.45E-05,63.39936348,5.172618509,0,0,Still
57,10.11437712,0.92252858,0.573853821,0.000729796,0.025188502,0.016955813,0.040649044,0.009483933,0.818916514,0.494066873,337.7963619,0.314060354,0.350293946,0.001891488,89.7670653,0.012531351,30.75,0,Car
54,8.305336504,4.18923007,0.988234139,0.008360464,0.706169478,0.449992111,0.763834837,0.453858042,5.068818883,1.542090723,333.3431762,6.835634008,0.723066772,0.027024494,74.41971488,0,1.7,0,Walking
31,9.909204954,1.076236875,0,0,0,0,0,0,0,0,0,0,0,0,78.94965473,5.538315741,1.75,0,Bus
69,9.717928177,0.169038257,0.86989607,0.002647084,0.057372627,0.057240454,0.086501347,0.052437759,0.172309567,0.048083733,383.1139538,1.141873128,0.968859653,0.002812708,89.74135275,0.009790997,0,0,Bus
148,10.15963098,0.462199192,0.988269914,0.000259494,0.027774344,0.031997087,0.052516882,0.024972405,0.064351717,0.035627327,291.7510268,2.07587713,0.988536701,0.00015832,85.31097798,0.008189536,0,0,Train
50,9.883304448,0.75901011,0,0,0,0,0,0,0,0,0,0,0,0,70.64744267,1.161554693,20.5,0.353553391,Car
23,10.07575744,0.791184449,0.63709011,0.012760068,0.175406196,0.064626641,0.221940205,0.1295971,1.495638928,0.562550235,61.96387323,12.1382918,0.450521906,0.056898101,89.76057371,0,17.75,0,Car
153,9.84999194,0.009821317,0.727384831,7.86E-07,0.002731872,0.000413194,0.047725742,0,0.018578406,0.002171552,204.8607739,2.86E-05,0.976531859,6.86E-06,37.38463439,14.02209562,0,0,Car
280,10.13218321,0.432562515,0.857806468,0.015509114,0.045607847,0.007469596,0.06427563,0.005899356,0.549450298,0.094409349,32.54398826,2.323459909,0.290883769,0.014467003,89.8319958,0.081124276,32,0,Car
196,9.811648804,0.019396111,0.04039282,0.00015839,0.001488792,0.000712426,0.016289849,0.000848961,0.022243893,0.011415155,354.5071234,0.190490151,0.048497993,0.001644312,0,0,0,0,Still
49,13.75158507,8.743862287,0.844543268,0.129589872,2.423539124,1.065958171,2.424169071,1.065495485,9.826398661,8.50619196,322.2752267,31.52170203,0.766143527,0.118038541,0,0,1.3210617,0.074762906,Walking
86,10.18401672,0.092620503,0.989067558,0.000332678,0.028416327,0.020170855,0.045524034,0.014980112,0.118694787,0.038413158,208.2116348,0.32691017,0.994922047,0.000149353,89.7670653,0.008189536,0,0,Train
11,9.816116946,0.015017774,0.015999488,0,0.00193723,0.000807124,0.016606142,0.001086575,0.00954468,0.005542018,115.5987266,2.552096945,0.846117025,0.004998019,0,0,0,0,Still
19,9.733158065,0.237241959,0.678526418,0.001384053,0.052678498,0.051366788,0.073621265,0.049836145,0.57148749,0.28529491,345.85372,0.076616292,0.27166457,0.005771844,81.21169063,4.787627955,0,0,Train
188,9.946618205,0.673736031,0.949979685,0.00247,0.02879604,0.012755612,0.048489694,0.009735745,1.057717249,0.276807211,38.74121083,0.307518053,0.348298804,0.001383901,0,0,32.25,0,Car
117,9.764511579,0.431313107,0.680593184,0.002555635,0.036337797,0.013692063,0.036855792,0.016687389,0.665768876,0.014579838,295.1883882,3.200570489,0.638058653,0.021394113,82.08614728,3.569989547,15.3153305,0.27491251,Car
3,9.882194546,0.646265596,0.407312116,0.055629617,0.370196933,0.087073558,0.158582067,0.046960853,1.171290951,0.040329782,215.766377,0,0.977403676,0.016306794,83.01205904,0.727791429,0.32774995,0.463508424,Bus
82,9.395572918,0.811405115,0.633964656,0.130869444,0.32845714,0.108565816,0.293905153,0.039311422,1.412048726,0.612991285,244.1849374,55.96535764,0.827132063,0.117676761,89.75916185,0.034126474,6.75,0,Bus
32,9.701276227,0.074272566,0.981062085,0.00187584,0.021728709,0.005727429,0.055131077,0.008747663,0.091848269,0.0472796,21.50224959,0.0273518,0.18686438,0.000741942,88.11170774,0,0,0,Train
68,9.963230044,0.298862243,0.514630851,0.005109317,0.027325932,0.011741307,0.065996174,0.057591658,0.867081447,0.318555488,103.401638,4.106990688,0.73938306,0.000724527,76.47991182,2.796430734,21.386192,0.27491251,Car
32,9.78702855,0.03233499,0.431153609,0.000387461,0.010019176,0.003441173,0.051668297,0.005853252,0.057023253,0.027356287,274.9840278,0.011547765,0.759633543,0.000123803,52.88877179,1.487858667,0,0,Still
131,9.904846992,0.619718693,0.621700856,0.001905595,0.029470335,0.017226844,0.048465152,0.011658908,0.706678953,0.18473162,42.41534356,0.229799034,0.380340446,0.001823526,89.7670653,0.003789481,9.75,0,Car
99,9.994526852,0.62199842,0.589929168,0.002754483,0.013645371,0.007740916,0.021214707,0.0093704,0.272244331,0.046269065,237.2107424,0.24377873,0.932115556,0.000294516,76.09398879,3.69837893,6.576966,1.216622472,Car
9,9.70915048,0.581333009,0.498409539,0.012532798,0.112178949,0.068530498,0.113534466,0.068342507,0.652729677,0.315309248,82.94357965,4.120196819,0.654453646,0.025786204,0,0,41.6254708,0.458138502,Train
137,9.421780271,0.789875581,0.960178271,0.006808206,0.222128675,0.130920489,0.135904128,0.035105278,0.837255425,0.375084602,155.042675,1.937237826,0.882951774,0.005852971,86.04445333,0.186592981,0,0,Bus
176,10.07556901,0.454568677,0.678910541,0.01542278,0.275617569,0.100451369,0.287677333,0.104220503,0.245031246,0.131224819,187.4925591,20.94681294,0.984092144,0.01136294,86.26679688,0.492515063,15.631866,2.338932455,Car
22,9.759387614,0.278899556,0.774982845,0.015664512,0.131410529,0.050369404,0.134895315,0.053194962,0.194912311,0.10783808,355.2326763,17.51064939,0.998542886,0.001066236,89.71329305,0.014563849,0,0,Bus
12,9.891732666,1.74743416,0.590649891,0.003757517,0.163445445,0.171946658,0.223881555,0.221588274,0.815356959,0.493318127,307.8546593,2.985812902,0.63773419,0.001363908,84.42411035,3.181720808,14.496068,0,Car
161,10.03963072,0.983439419,0.99999227,0.001532732,0.029483635,0.013663985,0.044310574,0.030804952,0.887229231,0.312496044,367.0803731,0.433869763,0.999967117,5.20E-05,86.85595183,1.714434315,12.140477,1.553174187,Car
35,8.863189272,0.681617234,0.999045329,0.001321111,0.179535031,0.16318036,0.191195113,0.094994795,0.578491177,0.028586098,248.5912543,18.44460515,0.976658521,0.002427549,76.25815208,2.413258817,7.8000064,0,Bus
65,11.38845867,3.935733712,0.718955492,0.069180332,1.422151698,0.892670463,1.066523176,0.576410574,4.805932927,2.464979378,218.2224309,25.82163508,0.950611271,0.009687362,89.72549006,0.007617428,0.75,0,Walking
141,10.16898182,0.115644229,0.987589704,0.000257831,0.021330724,0.008929621,0.041080568,0.005699548,0.058524738,0.000631668,327.0537113,0.011816746,0.991663829,0.000121842,89.73115971,0.000998367,0,0,Train
8,9.769881747,0.555316925,0.972665775,0.000640149,0.030579912,0.019001514,0.035080126,0.017509083,0.85621155,0.436914741,54.58088413,1.149333991,0.458886472,0.008890072,0,0,14.659507,0.344686878,Car
97,11.10946792,2.14677082,0.976823894,0.006651731,0.712471936,0.326499434,0.703897405,0.284975585,6.272732549,1.798454416,317.0155653,3.834101359,0.771854291,0.034621235,72.20894443,3.664410601,0.395,0.007071068,Walking
99,9.691534621,0.44341316,0.737321398,0.010539518,0.184634356,0.131582789,0.171425369,0.076318751,0.418894063,0.209405332,279.2689369,4.670068201,0.726989183,0.002456695,89.72719251,0.053983701,0,0,Bus
74,11.16802439,2.385006045,0.965805941,0.004284863,0.730033836,0.269921632,0.487767353,0.263376677,5.193664602,2.046245998,226.5403565,187.2747091,0.720214437,0.01834829,74.39189416,1.309484496,1.71,0,Walking
166,10.80623527,2.87055906,0.995134699,0.003354228,1.738597926,1.159990209,1.936189509,0.947055188,4.917154144,1.884815721,245.1011512,4.350352559,0.767433784,0.038281267,89.67630876,0.052428386,1.125,0.176776695,Walking
23,9.812632493,0.017061366,0.060546269,0.000183523,0.001520745,0.000685639,0.01633995,0.000977794,0.02116963,0.009166278,355.040205,0.305024109,0.043885566,0.002628717,0,0,0,0,Still
5,9.878576275,0.952395383,0.666474798,0.003572284,0.151710507,0.061518369,0.147148095,0.059250909,0.9216707,0.524618547,311.2403665,9.219104371,0.941591237,0.017730778,89.74955513,0,0,0,Bus
10,9.84007014,0.008539819,0,0,0,0,0,0,0.049108863,0.003989308,354.2514548,0.208576319,0,0,50.93085327,0,0,0,Still
117,10.06046673,0.960666286,0,0,0,0,0,0,0,0,0,0,0,0,80.86488708,1.048291096,0,0,Car
134,9.743273775,0.323435719,0.851964839,9.97E-05,0.029485834,0.006082959,0.064429457,0.026816371,0.17673486,0.144697245,88.79577281,3.992141905,0.67671508,0.026003968,86.51031327,0.237943474,0,0,Train
23,9.642916007,0.224337061,0.759947798,0.01397071,0.123034512,0.08051307,0.094354969,0.049264011,0.392040227,0.224846577,368.821143,20.22651256,0.998783876,0.000828985,89.71329305,0.014563849,0,0,Bus
376,9.729885521,0.904168813,0.740765398,0.00011562,0.024760855,0.007795216,0.042663912,0.016192406,0.595788183,0.448894507,37.84070109,1.361761873,0.334610234,0.007399808,0,0,30.75,0.176776695,Car
198,9.710226617,0.013067251,0.999980687,1.42E-06,0.002116099,0,0.048557727,0.001575852,0.012192621,0.48011311,381.4937533,0.009916875,0.99999109,3.95E-07,71.88342958,14.02209562,0.009716679,0,Car
71,9.564708068,0.553546947,0.881882703,0.002997915,0.089893699,0.042855144,0.071651647,0.056108626,1.157165385,0.439764832,318.5748661,1.65573384,0.657559847,0.009870594,89.75916185,0.034126474,6.75,0,Bus
56,9.768667915,0.603722628,0,0,0,0,0,0,0,0,0,0,0,0,66.41538457,2.117321891,0.875,0.883883476,Bus
208,10.18247654,0.015552284,0.995064427,2.59E-05,0.007327324,0.003006232,0.0386532,0.002731242,0.024172025,0.020879358,201.205804,0.098964269,0.993919526,1.87E-05,84.71662675,1.607510542,0,0,Train
377,10.9782822,2.94403141,0.749000297,0.040542001,1.587034434,1.043458103,1.199603883,0.544686691,4.379139404,2.160229729,158.0775637,37.78593829,0.97996472,0.01169359,16.9019608,8.752192834,0,0,Walking
131,9.759118711,0.314225684,0.521423555,0.005032082,0.028319037,0.016007677,0.034885972,0.022754438,0.466278402,0.419176766,84.84377283,0.833400937,0.671114774,0.006249478,0,0,14.192562,0.166392832,Car
369,9.788356489,3.791843312,0.953928679,0.055320641,0.933853972,0.155635304,0.68508931,0.246060987,1.37340869,0.796063735,326.454295,146.2825275,0.686008255,0.003900878,16.9019608,8.752192834,0,0,Walking
24,9.50133559,0.7215217,0.85208937,0.011590326,0.109833895,0.061079793,0.133666102,0.083649496,0.816654015,0.040052187,384.412856,74.00702021,0.978589102,0.002959671,89.78735549,0,11.5,0,Bus
33,9.619435982,0.858913059,0.935513206,0.000916528,0.134524382,0.115278267,0.268387143,0.161554518,0.811957537,0.323325729,316.4824341,2.150154117,0.97538265,0.001814436,89.77665269,0.016555672,0,0,Bus
24,9.287892844,0.310993281,0.998880624,0.000789568,0.139009667,0.051379912,0.11433622,0.076132762,1.015909375,0.161779633,342.7341029,1.970105362,0.962630966,0.00544518,0,0,0,0,Bus
54,9.860050085,0.439620366,0.985027215,0.002785691,0.065000735,0.051069231,0.072156312,0.039513843,0.646992859,0.186229239,169.3983084,6.240808316,0.988648862,0.004357572,89.78397709,1.023190914,0,0,Bus
27,9.845466884,0.033002429,0.941983167,0.000169092,0.010496706,0.006243183,0.039802255,0.005222657,0.055486976,0.022559138,302.6366477,1.184307391,0.972615634,0.000728052,89.77665269,0.016555672,0,0,Bus
12,9.763886786,0.079089681,0.499051903,0.002045905,0.026305761,0.017632645,0.030683194,0.017386148,0.139595672,0.097693393,264.3865523,1.052167322,0.836803017,0.004457719,0,0,0,0,Train
625,9.836949986,0.020692412,0,0,0,0,0,0,0,0,0,0,0,0,60.0145938,8.100613319,0,0,Car
43,10.1855399,0.097492723,0.993249546,0.000264516,0.03342304,0.023533896,0.052173805,0.009684913,0.0489899,0.010720624,224.2966404,1.623045986,0.991343465,0.000920859,89.76367899,0.005500573,0,0,Train
12,10.16108073,4.41227002,0.995638572,0.001197745,0.552534751,0.258138332,0.638157887,0.331690452,4.876092744,0.90367511,179.6337045,6.336900584,0.981194062,0.00390812,76.99821117,0,1.38,0,Walking
41,11.8348202,3.849571657,0.811771163,0.035813348,1.866843873,0.877502759,2.14777403,0.632530471,11.9277184,5.981638362,216.6978688,8.52329741,0.998955974,0.001125854,89.67374247,0,1.25,0,Walking
142,9.866898366,0.033161294,0.908186739,0.000461136,0.007365495,0.003622634,0.041465314,0.008539951,0.037834646,0.335100432,157.6643135,0.342177464,0.936797491,0.000594723,73.09507867,4.334382782,0,0,Train
262,9.793522154,0.421684907,0.876759734,0.006305134,0.023784342,0.008734596,0.035579542,0.012290167,0.840928961,0.483887742,349.1070796,1.879904169,0.307947754,0.008853218,89.75746732,0.081124276,33.75,0,Car
329,10.50609778,2.94299007,0,0,0,0,0,0,0,0,0,0,0,0,67.49496692,1.006611253,0,0,Car
24,9.826047712,0.015765003,0.589950313,0.000326144,0.001397729,0.000333492,0.016319388,0.001269493,0.025092727,0.009091778,124.4551378,0.519593951,0.88450352,0.002464992,0,0,0,0,Still
34,9.808508608,0.629936278,0.737986152,0.000661451,0.056013378,0.010831026,0.085643109,0.05531979,0.904982827,0.424663024,285.9150248,2.316531248,0.705136085,0.009996675,81.88033793,2.408726231,6.686062,0,Bus
276,9.885127263,0.158036544,0.997519137,0.001297589,0.027752382,0.026183792,0.479185166,0.475081899,0.09559781,0.033285176,123.8967196,2.141974435,0.879385039,0.027539614,36.75595056,4.950870255,0,0.003756858,Still
15,9.566766467,3.262761138,0.891803239,0.020537566,1.450921745,0.894996229,2.135484346,1.306140117,5.663077287,1.937240147,203.338398,156.448061,0.797722988,0.05598404,89.89116155,0,0,0,Walking
148,9.651702235,0.229481164,0.849878111,0.020544105,0.065946896,0.125244609,0.206507265,0.282383988,0.054392065,0.020122342,274.8938785,5.025993039,0.789823713,0.00460667,89.69794946,0.186592981,0,0,Bus
269,9.828417582,0.113634515,0.833311848,0.000828586,0.018932134,0.006773491,0.060718897,0.019049414,0.124282589,0.070605285,50.655896,0.255863973,0.432157803,2.36E-05,50.10299957,0.645317749,0.19667171,0,Still
16,9.889858504,0.841541761,0.70387578,0.008104405,0.110593623,0.075072169,0.111867809,0.074808585,0.839610283,0.507204427,249.9058552,3.835659946,0.937240595,0.005093354,0,0,5.462060225,1.088520927,Bus
124,10.65798782,3.153300581,0,0,0,0,0,0,2.488948284,1.1892278,194.0122808,9.459883992,0,0,71.53833912,0.231515408,0,0,Walking
123,9.726950141,0.078948934,0.579211338,0.0007001,0.01899617,0.014168046,0.049044388,0.011108941,0.177042311,0.039378671,110.7230285,0.051059326,0.807115834,0.000327944,74.44478561,0.434188614,0.10462271,0,Still
59,9.824254634,0.623217281,0.9554673,0.000851698,0.039274503,0.027690495,0.057995447,0.034583999,0.434828106,0.300951592,93.281621,4.086949301,0.701629459,0.01255073,86.64796117,0.385985777,18.639862,0,Car
73,9.766887747,0.027282064,0.662912364,0.005242429,0.010336922,0.003587005,0.041934532,0.004488083,0.2435461,0.018939566,294.7285945,0.075398493,0.677136287,0.000451067,85.89417316,0.427768714,0,0,Bus
108,9.68530797,1.1071414,0.993219662,0.00057272,0.19334958,0.197299909,0.185273986,0.119275763,1.617590521,0.346331387,286.3936579,11.53953,0.963048787,0.00024009,85.8568893,0.727462688,33.87543,0.097572958,Car
160,9.94483548,0.140221395,0.948870968,0.000328921,0.033288794,0.019512596,0.057879738,0.028438021,0.14495358,0.042103797,215.1474157,0.250207253,0.965166939,0.000622912,89.75887945,0.00398977,0,0,Train
32,9.760191009,0.066161561,0.265909488,0.000359556,0.007353367,0.002637594,0.046466674,0.010308683,0.115185412,0.016536853,351.0106604,0.118132803,0.208974921,0.011208299,71.15735923,0,0,0,Train
76,9.626014928,0.009751238,0.72479048,4.61E-05,0.007268589,0.001867583,0.03859025,0.002131805,0.019593872,0.010717926,138.6936696,0.025084367,0.935753171,5.40E-05,56.63739549,0.43190637,0,0,Still
303,9.857256897,0.007671195,0.918216057,2.02E-06,0.002587667,0.000203938,0.049911267,0.000338343,0.011291943,0.004549063,349.0709016,1.51E-05,0.095449745,5.21E-06,32.25309282,0.299661941,0.19667171,0,Still
443,9.731611051,0.006639371,0.953553162,5.37E-06,0.001546862,0.001134681,0.049851994,0.000852839,0.013894622,0.008646327,196.4641514,0.00981713,0.999783621,9.39E-07,45.29635646,0.108070556,0.007704229,0,Still
77,9.842999057,0.010661946,0,0,0,0,0,0,0.045173584,0.013746271,322.4066381,1.071824131,0,0,48.69583708,21.8364197,0,0,Still
254,9.831020847,0.860534412,0.864601401,0.000164685,0.020331125,0.01070615,0.053362492,0.006941429,0.952354071,0.469207313,342.5196281,0.541343661,0.320743326,0.001910515,89.85800022,0.081124276,31.25,0,Car
115,10.21635304,0.019391395,0.99330991,0.000543243,0.018583265,0.01490899,0.038384775,0.012155263,0.05280678,0.038283206,231.605223,0.482890236,0.994637185,0.000375099,87.43059264,0.008189536,0,0,Train
153,10.05446172,0.315678045,0.583853795,0.0019606,0.039160945,0.009065295,0.040103432,0.014016353,0.628948213,0.303208614,246.6971408,1.965614058,0.923319907,0.00248235,82.71028562,0.951059581,11.480748,1.216622472,Car
152,10.1931298,0.05020611,0.99336466,3.75E-05,0.068620521,0.073745298,0.078154123,0.058182355,0.199709843,0.13632285,227.2387155,2.703723445,0.99435523,0.002152732,51.1981325,15.78244676,0,0,Still
545,10.25271684,0.523168195,0.994988075,8.14E-05,0.065045752,0.029852552,0.069248703,0.035603353,0.550110014,0.305189492,326.8359715,0.309454312,0.991542941,0.000329352,89.75661993,1.676496276,0,0,Train
52,9.970794508,3.000099922,0.995332,0.000625251,0.731612315,0.365628167,0.87378678,0.342089914,3.919031101,4.675778771,239.8714237,17.83940306,0.796391403,0.025769299,82.04936018,0,1.71,0,Walking
22,9.949962099,1.895667169,0.944534224,0.000848366,0.089406378,0.040564206,0.093536092,0.043237015,1.416315959,0.289994991,185.7560194,1.701197973,0.926052277,0.002267849,89.76170303,0,0,0,Bus
47,9.627249291,0.026796156,0.722451517,7.68E-06,0.005838985,0.00292423,0.031210907,0.005799075,0.019888578,0.009574942,138.1742434,0.016285575,0.934187445,4.07E-05,66.90355233,0.344938057,0,0,Still
14,11.78809211,4.919512268,0.994846654,0.007341859,1.853399092,0.834645105,1.885371484,0.809256353,3.757960111,1.556300433,142.7677641,44.90209246,0.74169889,0.044959391,0,0,1.3869876,0,Walking
33,9.769954634,0.559570074,0.737986152,0.000661451,0.069566847,0.010831026,0.073707721,0.02727206,0.904982827,0.424663024,287.0434751,3.140989116,0.705136085,0.009996675,75.89394254,1.026466646,6.686062,0,Bus
197,9.852144195,0.010861133,0.447688934,1.35E-06,0.00219192,0.000506318,0.048721084,0.000576173,0.013275917,0.023430099,161.5615063,2.45E-05,0.987090418,6.88E-07,46.88784547,13.62166759,0.00048841,0.003756858,Still
73,9.59838089,0.032090483,0.810050755,0.00017828,0.011815618,0.004913105,0.03540852,0.004718446,0.036013735,0.016967388,394.6539242,0.372253029,0.980616773,0.000100529,89.75548995,0.009790997,0,0,Bus
21,10.6022116,0.689675922,0.992799195,0.000759713,0.390536387,0.66118585,0.157972487,0.130123362,0.422394517,0.858102978,266.4754537,5.166725182,0.799786291,0.00798183,59.44405677,0,6.7562265,0,Bus
50,9.78928531,0.07932165,0.433535891,0.014211334,0.240841768,0.661340317,0.078558458,0.115730915,0.170983186,0.168488427,217.9728599,4.732116998,0.96865471,0.001182669,89.80085601,0.010171437,4.75,0,Bus
7,9.726349526,0.177194043,0.176394787,4.34E-05,0.044938337,0.00250989,0.019072214,0.005296636,0.164297043,0.070171229,45.44302961,3.015969678,0.388034618,0.012032333,0,0,14.786469,0,Train
12,10.17959534,0.013218169,0.995574128,2.55E-05,0.006435553,0.002547072,0.034916726,0.007599505,0.050592401,0.042419944,238.6643162,0.03603258,0.990066223,5.52E-05,76.70746905,0,0,0,Still
25,9.882867656,0.618966229,0.833948055,0.003333498,0.114551104,0.059131294,0.11787845,0.072802003,0.755882693,0.186506291,353.3695335,7.360030663,0.972184072,0.00090332,89.74955513,0,11,0,Bus
3,9.737871758,0.207236159,0.087792827,0.012021101,0.02521159,0.011262337,0.028265988,0.010906434,0.293945249,0.144912099,280.3704082,3.634320778,0.640040483,0.024291986,0,0,0,0,Train
