time,android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,android.sensor.game_rotation_vector#mean,android.sensor.game_rotation_vector#min,android.sensor.game_rotation_vector#max,android.sensor.game_rotation_vector#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,android.sensor.gyroscope_uncalibrated#mean,android.sensor.gyroscope_uncalibrated#min,android.sensor.gyroscope_uncalibrated#max,android.sensor.gyroscope_uncalibrated#std,android.sensor.linear_acceleration#mean,android.sensor.linear_acceleration#min,android.sensor.linear_acceleration#max,android.sensor.linear_acceleration#std,android.sensor.orientation#mean,android.sensor.orientation#min,android.sensor.orientation#max,android.sensor.orientation#std,android.sensor.rotation_vector#mean,android.sensor.rotation_vector#min,android.sensor.rotation_vector#max,android.sensor.rotation_vector#std,sound#mean,sound#min,sound#max,sound#std,speed#mean,speed#min,speed#max,speed#std,target
136,9.504520132,8.204293679,10.80705556,0.761735404,0.730690331,0.728500095,0.736388522,0.002897217,0.161585329,0.013547958,0.661948276,0.155107277,0.165160194,0.036793814,0.492161191,0.153103143,0.610740407,0.090537891,1.236881468,0.379884703,76.02285157,74.46763487,76.85345821,1.085878528,0.590743407,0.587797962,0.594425345,0.002307415,89.8075984,89.8075984,89.8075984,0.00339147,31.25,31.25,31.25,0,Car
219,9.81573091,8.893167095,10.64831076,0.372564702,0.868426957,0.848426007,0.918524527,0.019363207,0.107967179,0.034598925,0.181335432,0.103758379,1.141474268,1.141474268,1.141474268,0.023979007,0.382290405,0.376505715,0.388075096,0.008180788,186.5908217,180.1354494,196.7388271,6.623740255,0.99845421,0.995873068,0.999969118,0.001813098,69.28382741,69.28382741,69.28382741,2.209590554,0,0,0,0,Still
96,12.17079235,6.720582289,21.67964412,3.912003542,0,0,0,0,1.794011948,0.21194911,6.372568625,1.16291877,0,0,0,0,5.163053968,3.503424312,6.822683625,2.347070769,254.35063,220.9109087,311.5081294,23.63488963,0.864309558,0.837590953,0.894057908,0.028355137,85.67280778,85.67280778,85.67280778,1.800958172,0,0,0,0,Walking
269,10.10385523,8.536129984,11.39726275,0.797220722,0.810906057,0.808867179,0.812381223,0.001823583,0.03214496,0.009002362,0.074946583,0.016151945,0.043596855,0.035251281,0.060118464,0.014308384,0.447434678,0.447434678,0.447434678,0.36576292,36.1586455,35.62348059,36.56075911,0.482596878,0.309669787,0.307535339,0.311442712,0.001171288,89.75746732,89.75746732,89.75746732,0.081124276,31.75,31.75,31.75,0,Car
92,9.671264656,9.475539295,9.916736248,0.127526145,0.200908144,0.200689992,0.201091998,0.000171082,0.009937076,0.00185242,0.020025607,0.004667871,0.043388271,0.03574711,0.051653984,0.00529858,0.272918842,0.170697793,0.484405802,0.144309606,160.1184429,160.1062877,160.1258232,0.010607042,0.984915118,0.984893841,0.984947237,2.19E-05,89.7656545,89.7656545,89.7656545,0.028259793,0,0,0,0,Train
4,9.806123441,5.643113249,14.77882562,1.184845498,0.402459233,0.375575011,0.437525507,0.01470626,0.175384435,0.002609354,1.149104381,0.168905458,0.175957118,0.006821021,1.144573988,0.167828411,1.042613358,0.066613307,5.079441368,0.802234613,333.4796071,33.3066612,361.7145562,82.31834845,0.268901268,0.218656024,0.324259993,0.026117525,0,0,0,0,0,0,0,0,Bus
6,9.837333937,9.784063407,9.888314078,0.01722454,0.432602003,0.432289243,0.433039385,0.000218216,0.00198433,0,0.004881655,0.000848809,0.014880177,0.011373912,0.018358436,0.001140607,0.035111685,0.003419504,0.082935961,0.015008484,128.6139468,126.4924791,129.8424119,0.622741619,0.90140191,0.893245104,0.906001255,0.002364829,0,0,0,0,0,0,0,0,Still
260,9.876736176,9.721515058,9.988062829,0.061540866,0.368767944,0.36827981,0.369713011,0.000446694,0.009421363,0.005183364,0.013659362,0.005993436,0.045401714,0.045401714,0.045401714,0.027348027,0.080406564,0.070466796,0.090346333,0.014056956,90.17655135,90.12659781,90.20948397,0.026943881,0.700270589,0.700177311,0.700363867,0.000131915,81.34811317,81.34811317,81.34811317,8.178602203,0,0,0,0,Still
237,10.17097924,5.842800292,15.70139776,2.835666933,0.933972654,0.913789634,0.949519462,0.015791287,1.355826125,0.227084324,3.135385556,0.838630244,0.841812898,0.265252354,1.723354366,0.503273035,3.653696763,2.462216993,4.845176533,1.68500685,203.3474902,189.891863,247.8411517,24.9270587,0.965118582,0.950888226,0.98006193,0.010269746,89.74785872,89.74785872,89.74785872,0.036932486,1.25,1.25,1.25,0,Walking
8,9.798994929,8.959879523,10.53147305,0.322253853,0.459585477,0.456798878,0.462372077,0.003940847,0.233580268,0.015111972,1.286702607,0.27272224,0.140646975,0.039038065,0.314668536,0.128612368,0.206055989,0.206055989,0.206055989,0,213.3286312,213.3286312,213.3286312,0.014613339,0.991134144,0.991134144,0.991134144,0.00022614,80.12141797,77.75796976,82.48486618,3.34242051,0,0,0,0,Train
165,9.917064047,9.415861285,10.56038638,0.234090273,0.918535288,0.918535288,0.918535288,0.001627739,0.057279677,0.017277878,0.123733011,0.023745638,0.057796742,0.044739364,0.065062167,0.011331996,0.401687257,0.184429685,0.618944829,0.307248605,162.1382686,162.1382686,162.1382686,1.194668073,0.944154877,0.944154877,0.944154877,0.000887502,87.13102554,86.80491523,87.45713585,0.461189623,0,0,0,0,Train
419,9.817098961,9.772986361,9.855874176,0.017579547,0.153131348,0.152891376,0.153375369,0.000144762,0.001739781,0,0.003690184,0.000795203,0.016063676,0.013262435,0.018420144,0.001067388,0.022273452,0.004987234,0.05088573,0.009953383,353.3260942,352.7446121,354.1409178,0.267316287,0.05876178,0.051712762,0.063795381,0.002316613,0,0,0,0,0,0,0,0,Still
167,9.815569668,9.781387462,9.854379009,0.016086083,0.025887572,0.025649401,0.026074593,0.000114438,0.001790537,0,0.004764008,0.000830772,0.016256756,0.013262435,0.018695316,0.00096187,0.02134857,0.004072807,0.051501735,0.009545633,354.2411551,353.6263141,355.0422073,0.317736847,0.050826266,0.043898413,0.056138339,0.002739983,0,0,0,0,0,0,0,0,Still
71,9.692583458,9.342662462,9.982025086,0.198286172,0.751130503,0.734015015,0.774219612,0.012437454,0.14082361,0.03865994,0.365928497,0.095939524,0.150287113,0.037354441,0.399451995,0.113614178,0.319159194,0.134245929,0.540680532,0.164200292,347.4656522,325.8792236,369.0520809,30.52782011,0.689900223,0.677366847,0.708310211,0.010241595,89.76311448,89.76311448,89.76311448,0.005790903,0,0,0,0,Bus
123,11.14455304,4.547090942,24.40673729,5.666214049,0.956145738,0.941156876,0.975476459,0.013915612,1.51420777,0.318562969,2.988763221,0.849987621,1.890232554,0.931220186,3.721523628,0.994557873,7.013020038,2.891154299,10.57979229,2.406285115,198.8176293,183.582296,218.946951,13.3547752,0.964473062,0.951394664,0.974375055,0.006258305,89.74163572,89.74163572,89.74163572,0.003397871,1.75,1.75,1.75,0,Walking
30,9.320421531,9.229842973,9.395437892,0.070283334,0.989813736,0.988594397,0.9904697,0.001056993,0.04723752,0.003366954,0.156286173,0.073047255,0.055675701,0.014125166,0.177387698,0.069193086,0.784969171,0.716128127,0.853810216,0.097355938,304.0054374,300.193058,305.777536,2.590086593,0.99619537,0.996168217,0.99620983,2.35E-05,58.31854423,58.31854423,58.31854423,0,7.8000064,7.8000064,7.8000064,0,Bus
673,10.41284142,9.889841,11.03436296,0.27593677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.64140535,70.07309038,73.20972032,2.217932294,0,0,0,0,Car
31,9.776602386,7.251995643,16.37840658,1.911146204,0,0,0,0,0,0,0,0,0,0,0,0,3.545493568,1.455339038,5.635648099,2.955924884,245.6559287,225.0677429,266.2441145,29.11609158,0,0,0,0,65.32864913,60.32394707,70.33335118,7.077717523,0,0,0,0,Walking
231,10.61767846,9.182754711,11.54560458,0.772435672,0.608677974,0.588707237,0.641177389,0.028390228,0.938224548,0.311396843,1.359086755,0.393843968,0.721903095,0.304492565,1.295542164,0.425582918,2.827771267,2.827771267,2.827771267,0.688575862,117.7938892,108.8912986,125.4494726,8.349224632,0.723486985,0.665494717,0.780758187,0.061793601,49.30765703,49.30765703,49.30765703,4.549349099,1.19105,1.19105,1.19105,0,Walking
24,9.763777825,6.621515074,16.86816748,2.60346838,0,0,0,0,1.501000878,0.386705103,4.928150145,1.051392106,0,0,0,0,2.851656064,1.678104308,4.025207819,1.659652809,224.0942188,201.0248984,250.7292958,13.72880108,0.973453546,0.961591053,0.985316038,0.016776098,74.87803101,74.87803101,74.87803101,0,0,0,0,0,Walking
91,9.65473434,9.438921686,9.912489087,0.129448761,0.954405799,0.954311168,0.954491038,7.36E-05,0.01151917,0.001777567,0.026352128,0.005862492,0.0336269,0.017981465,0.045231162,0.011374013,0.061221359,0.047166776,0.075275943,0.019876182,138.5670484,138.5634775,138.5715832,0.002807532,0.935983948,0.93596256,0.935998879,1.09E-05,78.43892908,78.43892908,78.43892908,0.004187966,0,0,0,0,Train
13,9.770933128,4.33451875,13.99449481,1.487307364,0.361046339,0.348830047,0.376604849,0.00578467,0.202622104,0.008182451,0.924407093,0.159018789,0.202158645,0.013474648,0.931996194,0.159166478,1.341121256,0.15885513,5.474666474,0.919317458,338.585784,22.81544655,360.4920767,56.71963929,0.209953204,0.175575325,0.230775601,0.01274443,0,0,0,0,0,0,0,0,Bus
72,9.991543064,9.973379954,10.01621251,0.011370725,0.963191208,0.962856851,0.963596188,0.000254816,0.011861575,0.00358156,0.0277816,0.006491579,0.039694074,0.034737172,0.044699349,0.003621164,0.049858273,0.01991334,0.082024964,0.029980614,200.3528395,200.1960893,200.4576914,0.092598376,0.971416467,0.97127289,0.971527363,7.72E-05,77.18383479,59.43479182,89.63315145,15.78133567,0,0,0,0,Still
45,9.746822081,9.466222396,10.11690676,0.176407177,0.999981571,0.999981571,0.999981571,1.69E-05,0.00809922,0.002130529,0.019929273,0.003879732,0.018524311,0.011373912,0.033753923,0.005150823,0.218010614,0.218010614,0.218010614,0.027155882,197.7581099,190.2703085,210.0194724,6.818008304,0.999971881,0.999952954,0.999991562,1.60E-05,75.41556792,75.41556792,75.41556792,0.318176717,15.260587,15.260587,15.260587,0.143911786,Train
266,10.15741696,10.142695,10.17010959,0.007908117,0.981878352,0.981848906,0.981914435,2.63E-05,0.006476316,0.002812175,0.012171254,0.002900531,0.03677418,0.030666275,0.043739094,0.003565728,0.012027858,0.007099421,0.017183347,0.004326322,208.5484579,208.4905091,208.5878871,0.03273493,0.997065113,0.997036213,0.997118324,2.20E-05,71.60252651,71.60252651,71.60252651,1.805337429,0,0,0,0,Still
230,9.849174668,9.77883918,9.922727435,0.02177817,0.499098747,0.499097215,0.499098951,5.77E-07,0.001727788,0.001727788,0.001727788,0.000292172,0.048176847,0.048021936,0.048331758,0.000219077,0.010839279,0.010839279,0.010839279,0.012807545,150.3916321,150.3915486,150.3917092,4.52E-05,0.966814209,0.966812491,0.966815926,2.43E-06,60.98436045,60.98436045,60.98436045,1.399015069,0.000468907,0.000468907,0.000468907,0.003756858,Still
20,9.850032191,9.798683938,9.89782152,0.015900784,0.385568219,0.385303278,0.385906256,0.000197102,0.001688918,0,0.003985855,0.000736444,0.015065999,0.011910019,0.018109496,0.000938803,0.045884253,0.009249684,0.092154055,0.014973805,140.2435576,137.5784346,142.4895867,1.241530977,0.940336059,0.932249528,0.946867129,0.003699191,0,0,0,0,0,0,0,0,Still
94,10.19768494,10.17332826,10.23416023,0.021083428,0.996437773,0.994848999,0.997311132,0.001122438,0.041749621,0.002840185,0.153928633,0.054181561,0.051967969,0.031000671,0.130892272,0.035128696,0.039344864,0.016801488,0.08660482,0.03188215,226.8816362,225.8147191,227.9485533,1.50884865,0.994844958,0.992677118,0.99578251,0.000891193,51.07766053,51.07766053,51.07766053,1.135029554,0,0,0,0,Still
35,9.878900493,9.767161461,9.997499282,0.080137284,0.837349102,0.83731837,0.837386266,2.45E-05,0.00665479,0.001911007,0.010575871,0.002390921,0.040753796,0.038285046,0.042757637,0.002272251,0.090992215,0.034578499,0.15155456,0.043085936,36.92896118,36.88553245,36.96715602,0.041062718,0.32847734,0.328255996,0.328772214,0.000152617,89.23147108,89.23147108,89.23147108,0,13.5,13.5,13.5,0,Car
102,9.420004151,5.018950405,14.91732672,3.157002991,0,0,0,0,0,0,0,0,0,0,0,0,4.86399029,4.86399029,4.86399029,0.742019674,92.41597218,92.41597218,92.41597218,2.05871844,0,0,0,0,0,0,0,0,0,0,0,0,Walking
38,9.738856203,9.514083305,10.17125361,0.195974509,0.777992053,0.741427845,0.814556262,0.051709599,0.424469427,0.159373775,0.68956508,0.374901868,0.166202475,0.06164414,0.372155881,0.178367894,0.722734715,0.181383571,2.045507201,0.88728384,168.8519228,145.6823943,176.0094032,12.98906965,0.972557262,0.959313326,0.979264084,0.009002069,0,0,0,0,0,0,0,0,Walking
317,9.818234722,9.776699235,9.860441549,0.016463908,0.102136264,0.101867263,0.102451507,0.000149598,0.001791305,0,0.003533083,0.000829097,0.0163791,0.014644966,0.018512323,0.000925294,0.024436056,0.004492754,0.055832639,0.009985542,353.2041051,352.5048677,354.3128379,0.351814945,0.059755728,0.050223574,0.065812611,0.003035028,0,0,0,0,0,0,0,0,Still
314,9.993340387,9.97174457,10.00359676,0.011134732,0.960994013,0.960723812,0.961430813,0.000278712,0.007745427,0.003105904,0.014879737,0.003101078,0.03937725,0.034792629,0.043574908,0.003087423,0.012270841,0.005478826,0.019364307,0.004755235,200.2818849,200.2197089,200.3149311,0.053881636,0.97169667,0.971548734,0.971887694,0.000108808,89.74191868,89.74191868,89.74191868,5.799806985,0,0,0,0,Still
11,10.45401782,5.020165345,14.2315443,2.571479934,0.797957577,0.720079088,0.851598879,0.04497106,0.922442151,0.922442151,0.922442151,1.021401012,0.326926495,0.326926495,0.326926495,0.291308498,2.955328947,2.722557243,3.188100652,0.329188902,239.6717363,225.7367941,250.6933674,10.56117417,0.928330871,0.912427673,0.944234068,0.022490517,90.30873362,90.30873362,90.30873362,14.53842764,1.2886163,1.2886163,1.2886163,0,Walking
79,9.94159219,9.677053815,10.19903415,0.162957976,0,0,0,0,0,0,0,0,0,0,0,0,0.59307098,0.196907073,0.989234887,0.56026037,184.133249,179.9424801,192.0770065,6.882977195,0,0,0,0,74.45172294,72.55346064,76.34998524,2.684548291,0,0,0,0,Walking
291,10.20306153,8.202394726,12.56671681,1.346763236,0.180369803,0.11289873,0.262562969,0.057536692,0.147342517,0.012597597,0.393054959,0.111858987,0.236063544,0.034179316,1.323215311,0.33287067,3.17955221,1.834446406,6.029523511,1.608184695,281.4194358,265.7530982,290.7184777,8.431737931,0.675476064,0.591111111,0.779782251,0.084927024,89.78651056,89.78369549,89.78932563,0.003981106,22.75,22.75,22.75,0,Car
105,9.824247904,9.804831321,9.845168591,0.01216259,0.181870729,0.181537623,0.182342904,0.000339805,0.00158843,0,0.00464338,0.000898991,0.017011895,0.01540035,0.018512323,0.000839698,0.022502488,0.020088249,0.024916727,0.003414249,195.5118836,194.400247,197.0481272,0.759546549,0.990581179,0.990282974,0.990762023,0.000260196,46.40292572,46.40292572,46.40292572,2.325949804,0,0,0,0,Still
329,10.22134171,9.933464881,10.46574656,0.155329706,0.98558169,0.985225234,0.985771389,0.000308913,0.043804481,0.005654776,0.206040345,0.052166733,0.04152057,0.020546633,0.079768174,0.016999229,0.149785963,0.028899466,0.295781874,0.101710944,197.1958576,194.5540795,200.8301874,2.685117511,0.990481587,0.989269171,0.990852926,0.000679103,89.78819989,89.78819989,89.78819989,0.01714377,0,0,0,0,Train
45,9.860051222,9.815902709,9.90261006,0.019686812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.12051714,47.12051714,47.12051714,0.811517088,0,0,0,0,Still
113,9.857614678,8.445481306,12.24668317,1.001276511,0.736318363,0.727182481,0.747159979,0.010097388,0.179057999,0.039767689,0.591172284,0.118788766,0.186216646,0.058215326,0.51321988,0.144640077,2.065732728,1.249632717,4.070054239,1.160251869,148.1504303,146.0322499,150.2686106,2.995559428,0.945360999,0.940402794,0.95351053,0.004679401,89.79073259,89.79073259,89.79073259,0.00877835,6.75,6.75,6.75,0,Bus
165,9.728456648,9.559034993,9.869967272,0.110727259,0.823292607,0.799717862,0.852968274,0.019474949,0.142407407,0.036697744,0.316592141,0.075890276,0.114497827,0.02992373,0.294807336,0.090260515,0.382966528,0.151539696,0.614368225,0.210002631,250.8861817,238.163275,261.551269,8.384536845,0.958094194,0.935366918,0.969887055,0.009216153,89.77016826,89.77016826,89.77016826,0.003588695,29.25,29.25,29.25,0,Car
38,9.490994217,7.559635045,11.55217634,1.079596133,0.945645483,0.922413654,0.953432322,0.01329901,0.183705636,0.042177484,0.345499055,0.070508203,0.224089103,0.205676418,0.242501788,0.026039469,0.523925157,0.403716183,0.644134132,0.170001162,282.5440323,276.3982754,288.6897892,8.691412789,0.709865049,0.70623559,0.715572571,0.003481836,89.73880561,89.73880561,89.73880561,0.034498713,0,0,0,0,Bus
57,12.89245642,2.785662523,59.71995759,7.914856875,0.827499882,0.347467571,0.999994683,0.117217231,2.34024801,0.412021915,5.548477027,1.030630477,2.339277735,0.409212711,5.553926888,1.031569142,8.838605223,1.098700767,55.97987814,6.724221444,325.1094299,51.04693652,397.9631819,37.72388931,0.754929688,0.385934942,0.984010945,0.112158943,0,0,0,0,1.0858015,1.0858015,1.0858015,0.074762906,Walking
33,9.861459576,9.77451259,10.00762946,0.060923812,0.981083407,0.969244189,0.983891982,0.001803416,0.508493854,0.508493854,0.508493854,0.025461683,0.433881252,0.041430895,1.207085144,0.669639752,0.094465932,0.094465932,0.094465932,0.028393566,242.8547173,240.1411294,245.5683051,3.837592742,0.999991954,0.999990205,0.999993702,2.47E-06,69.11212225,69.11212225,69.11212225,6.953451009,0,0,0,0,Train
155,9.888507593,9.286637253,10.37545946,0.275967187,0.521110859,0.521110859,0.521110859,0.002606486,0.015616836,0.001065265,0.02928993,0.009217446,0.025171346,0.010328122,0.043623846,0.008109291,0.562856161,0.562856161,0.562856161,0.303208614,261.0354364,258.1143528,262.527233,1.195288842,0.857389466,0.853900679,0.860878253,0.00493389,79.34613171,78.87483532,79.8174281,0.666513746,13.783278,13.783278,13.783278,1.216622472,Car
123,9.874443964,8.436844041,11.02237194,0.802600729,0.83588477,0.834945261,0.837352216,0.001287399,0.026051158,0.007680826,0.05401427,0.013190899,0.04735884,0.04735884,0.04735884,0.011330904,0.631194472,0.631194472,0.631194472,0.482782715,39.00463151,38.9106975,39.16365462,0.138471188,0.351164982,0.350113191,0.352216773,0.001487457,0,0,0,0,33,33,33,0,Car
346,10.89730152,4.602961004,21.35915965,4.272241982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.75204292,75.75204292,75.75204292,1.006611253,0,0,0,0,Car
80,10.08390872,9.619938114,10.6399301,0.288033327,0.625400679,0.555936147,0.69486521,0.098237683,0.045871729,0.027819519,0.06785994,0.01044048,0.044988648,0.020268038,0.069772787,0.011303402,0.648825386,0.648825386,0.648825386,0.098233762,222.1915869,217.5120416,224.997478,2.281499673,0.975859758,0.970318135,0.981401381,0.007837038,76.98593082,76.98593082,76.98593082,0.443523058,8.945647,8.945647,8.945647,1.216622472,Car
146,9.768848446,9.1276633,10.23216568,0.339296788,0.84243755,0.84243755,0.84243755,0.000678816,0.037110573,0.01852846,0.055692686,0.026279076,0.040075444,0.03282797,0.050624478,0.009346344,0.262813911,0.262813911,0.262813911,0.060124134,80.11762193,80.09326464,80.14197923,0.034446424,0.641893364,0.641281141,0.642505587,0.000865814,81.57638366,81.57638366,81.57638366,0.237943474,0,0,0,0,Train
233,10.92022937,5.947536522,18.36990281,3.413348489,0.946439643,0.935688974,0.958773584,0.009359108,1.536302664,0.106812359,3.554898619,0.922721322,1.461262255,0.168198869,3.835364521,1.121436868,6.140599223,3.095685786,12.02343154,3.105945569,200.4470234,181.5668271,241.0791803,27.35058064,0.980726289,0.968416695,0.993481037,0.009201047,89.73455872,89.73455872,89.73455872,0.036932486,1.25,1.25,1.25,0,Walking
13,9.770698031,9.587112803,9.942797006,0.071607966,0.704986036,0.704207725,0.706276589,0.001125541,0.01556785,0.00657922,0.024556479,0.012711842,0.046315778,0.04177175,0.050859805,0.006426226,0.11045711,0.11045711,0.11045711,0.004986048,19.31056336,19.31056336,19.31056336,0.018050566,0.168105558,0.168105558,0.168105558,0.000689538,69.41459205,69.20893568,69.62024842,0.290842029,0,0,0,0,Train
52,9.795471124,9.363923685,10.22805401,0.152433276,0.745291884,0.743455865,0.747224235,0.001886031,0.014781905,0.013494454,0.016069356,0.001820731,0.046579646,0.03356981,0.064056432,0.010170015,0.100385868,0.100385868,0.100385868,0.424663024,280.9865622,277.4443591,284.5287652,5.009431588,0.69024996,0.69024996,0.69024996,0.004011061,81.85625887,77.69930396,86.01321377,5.878822,0,0,0,0,Bus
255,10.26258725,4.334712628,14.65922468,2.995367441,0.961376814,0.915350886,0.99899104,0.035569808,1.704925268,0.347446227,3.699676353,0.872052507,1.732102612,0.75047038,2.887491164,0.698457317,3.863887098,2.071456277,5.995639901,1.251052177,189.229727,164.8975139,208.3167568,18.01393523,0.976436571,0.948509014,0.999999228,0.017169916,89.74389915,89.74389915,89.74389915,0.013200546,0.5,0.5,0.5,0,Walking
91,9.816406927,9.121350547,10.64635473,0.440472861,0.921629177,0.917503806,0.925754549,0.005834156,0.059633463,0.01670802,0.114910385,0.023056811,0.064584505,0.008848752,0.139276956,0.032050587,0.700049199,0.700049199,0.700049199,0.046550009,153.8536843,152.3481878,154.8511711,0.822700021,0.961311019,0.960046069,0.962575969,0.001788909,84.39430952,84.39430952,84.39430952,0.4908441,17.4207,17.4207,17.4207,0.033895871,Car
34,10.13200624,9.71656331,12.51907953,0.872371379,0.2031964,0.2031964,0.2031964,0.000359556,0.008242288,0.006691693,0.011845116,0.001886072,1.199475634,0.044151656,3.031436747,1.130047463,0.115185412,0.115185412,0.115185412,0.016536853,345.2782857,337.3037073,353.252864,11.27775683,0.196924855,0.195016307,0.198696845,0.001831553,71.15735923,71.15735923,71.15735923,0,0,0,0,0,Train
73,9.826117782,9.592375277,10.18297801,0.116988142,0.87073671,0.860881799,0.878506171,0.006364041,0.082931926,0.046022119,0.119841733,0.052198349,0.043658705,0.043658705,0.043658705,0.158580194,0.432323151,0.432323151,0.432323151,0.163173663,148.7449531,146.4324848,151.4697085,1.506213657,0.979782806,0.974646341,0.984332362,0.00486961,37.61627185,37.61627185,37.61627185,4.186344096,0.0026565,0,0.005313,0.003756858,Still
42,9.83788403,9.783740147,9.895003361,0.016670637,0.416402735,0.41625045,0.416540851,7.32E-05,0.002011208,0,0.005326322,0.00091723,0.014818849,0.01147325,0.018358436,0.001159422,0.036629564,0.004601518,0.093508091,0.014016284,128.2774454,126.40195,128.7312481,0.332643917,0.900127726,0.89288892,0.901852049,0.001279011,0,0,0,0,0,0,0,0,Still
66,9.748314765,9.715982034,9.800036833,0.01719225,0.365061234,0.364934998,0.365187469,0.000178524,0.007531253,0.007531253,0.007531253,0.000937208,0.042114173,0.038499051,0.045729294,0.005112554,0.087611085,0.087611085,0.087611085,0.003160878,57.50456795,57.45902868,57.55010721,0.064402246,0.470049604,0.470049604,0.470049604,4.99E-05,70.36665178,69.9192079,70.81409567,0.63278121,0,0,0,0,Train
404,10.00090123,9.982540595,10.0238156,0.011638695,0.960810541,0.96070009,0.960893193,5.59E-05,0.007132591,0.002995001,0.014973747,0.003152165,0.040104999,0.033422632,0.04431677,0.003538821,0.012166652,0.005535324,0.01661059,0.004484837,200.9212015,200.9063893,200.9295361,0.010195698,0.970389077,0.970353575,0.970427143,2.94E-05,76.0074671,76.0074671,76.0074671,14.22712801,0,0,0,0,Still
18,10.33505117,6.654275026,15.00109845,2.261049853,0.834192513,0.79273686,0.866503498,0.021360942,0.773522306,0.773522306,0.773522306,0.305966038,1.151041533,0.907176615,1.317486657,0.215833156,4.603104685,4.603104685,4.603104685,0.547403969,79.06710203,65.39246516,96.34954238,9.940934584,0.639624851,0.546809579,0.710438787,0.081058066,65.30107577,65.30107577,65.30107577,0,1.0999906,1.0999906,1.0999906,0,Walking
217,10.243022,8.953465177,11.38103295,0.881676154,0.799672156,0.799411572,0.79993274,0.000368521,0.113008571,0.011621819,0.399665193,0.0841974,0.156562964,0.045098871,0.473144504,0.151878306,0.646146802,0.360217307,1.174123136,0.327881622,365.1569735,363.9476359,366.8325513,1.273541404,0.950335517,0.949237711,0.950722969,0.000452227,89.82947511,89.82947511,89.82947511,0.030696943,30.75,30.75,30.75,0,Car
532,9.816820133,9.776397865,9.858110183,0.015725266,0.191488271,0.191185107,0.191774579,0.000169573,0.00170087,0,0.003368662,0.000727017,0.016152792,0.013642042,0.018695316,0.000968336,0.022319534,0.004036333,0.059824621,0.011343118,352.9543004,352.036803,353.4642098,0.316155643,0.061934456,0.057526148,0.069857224,0.002731348,0,0,0,0,0,0,0,0,Still
5,9.837914135,9.327917583,10.50595275,0.456948926,0.999574802,0.999067988,0.999841392,0.000277085,0.07270123,0.015832271,0.172888093,0.039325688,0.169696364,0.120065454,0.235006627,0.059052941,0.565910427,0.334948669,1.074089834,0.220050891,342.6296173,342.6296173,342.6296173,17.97807922,0.999386364,0.998471725,0.999897248,0.000577097,89.75238174,89.75238174,89.75238174,0,0,0,0,0,Bus
9,9.698922175,9.532006325,9.894954044,0.141632231,0.725193135,0.716996273,0.733639848,0.004760278,0.151948093,0.036355294,0.422245502,0.100784266,0.119850079,0.028286688,0.288999662,0.084633759,0.339471446,0.078089345,0.600853548,0.369650113,272.7654695,198.7987997,363.4277905,83.57472543,0.937016474,0.921809455,0.951633541,0.012896399,89.64918184,89.64918184,89.64918184,0.014563849,0,0,0,0,Bus
58,9.583352421,8.940833362,10.20129743,0.390039037,0.980683012,0.980144166,0.981459927,0.000580444,0.01816303,0.003335293,0.057187275,0.012741803,0.035427525,0.027910331,0.04294472,0.010630918,0.240474399,0.16082965,0.320119149,0.112634685,219.0490372,218.9778847,219.1808794,0.114298418,0.943231552,0.942831943,0.943822739,0.000317422,89.79832626,89.79832626,89.79832626,0.002989366,0,0,0,0,Train
275,9.891811981,8.497223211,10.84732279,0.711378016,0.918528949,0.918443773,0.918590283,7.61E-05,0.021079544,0.004537098,0.044735516,0.010729046,0.048994549,0.030192595,0.073457671,0.017988431,0.780512871,0.369862293,1.519310004,0.471193079,38.40101024,38.17877051,38.64798869,0.17661567,0.335395861,0.330559226,0.33761731,0.002783275,0,0,0,0,34.5,34.5,34.5,0.176776695,Car
35,11.06351311,6.658739686,17.4855052,3.143351954,0.992429519,0.985159693,0.999538807,0.007033792,1.416048933,0.145353281,4.093676935,0.852498198,2.235577831,0.669913622,4.168918452,1.249551454,3.613068654,1.507795252,6.391795821,1.792583547,175.8548791,150.1411707,196.6812803,17.2298498,0.99305633,0.981171262,0.999966145,0.007807059,89.83226998,89.82218899,89.84235097,0.014256674,0,0,0,0,Walking
137,9.985552403,9.364489947,10.62104,0.415133001,0.632150064,0.630773874,0.63505459,0.001696783,0.020913714,0.006884166,0.057464463,0.011253387,0.028220374,0.019643633,0.034485206,0.005606766,0.649809809,0.218327699,1.136757685,0.332085882,343.2387388,342.9968617,343.5989036,0.22456249,0.328096648,0.326145304,0.330997018,0.00157067,89.77693451,89.77693451,89.77693451,0.0139642,31.25,31.25,31.25,0,Car
50,9.685353909,8.491801576,10.58129902,0.441529879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.06722673,78.06722673,78.06722673,0.734228558,0,0,0,0.835660208,Car
